Date,Close,High,Low,Open,Volume,Ticker
2019-04-12,47.38765335083008,47.69027578606465,46.75381913013985,47.46628769869107,111042800,AAPL
2019-04-15,47.473445892333984,47.621184835604666,47.18273835239689,47.31856233696164,70146400,AAPL
2019-04-16,47.478206634521484,47.98336882392176,47.313789678479274,47.528248000421726,102785600,AAPL
2019-04-17,48.40275192260742,48.462323072559556,47.32570451341118,47.547307445984586,115627200,AAPL
2019-04-18,48.57669448852539,48.64579541672132,48.25739402484164,48.400362590881734,96783200,AAPL
2019-04-22,48.73634719848633,48.83404475360525,48.214503361460345,48.33126412020742,77758000,AAPL
2019-04-23,49.43928909301758,49.50362695477499,48.58622976622122,48.712520316675125,93292000,AAPL
2019-04-24,49.363040924072266,49.677574720140036,49.3368294714054,49.41069711912076,70162400,AAPL
2019-04-25,48.915061950683594,49.50600673522847,48.8769355424073,49.28440380449955,74172800,AAPL
2019-04-26,48.68153762817383,48.848336097417246,48.16207538289125,48.82450618641079,74596400,AAPL
2019-04-29,48.755409240722656,49.079476422813116,48.576695801391914,48.705367877898986,88818800,AAPL
2019-04-30,47.81657028198242,48.46708622241454,47.44484688744978,48.38607033097731,186139600,AAPL
2019-05-01,50.16367721557617,51.30505889994742,49.8562880319381,50.01117521030859,259309200,AAPL
2019-05-02,49.83720779418945,50.671203645826886,49.59416019244142,50.00162470097588,127985200,AAPL
2019-05-03,50.456764221191406,50.4782089626399,50.0945706099009,50.25183931905875,83569600,AAPL
2019-05-06,49.67756271362305,49.76334529835149,48.49090665482442,48.6791498523468,129772400,AAPL
2019-05-07,48.33841323852539,49.42499041337888,47.854695800035216,49.05803373574075,155054800,AAPL
2019-05-08,48.34794235229492,48.92935733960514,48.073916525359294,48.109657759852,105358000,AAPL
2019-05-09,47.82848358154297,48.05723475366527,46.86104872008744,47.75223076687932,139634400,AAPL
2019-05-10,47.1659049987793,47.56537602832093,46.11102569153266,47.22331486139337,164834800,AAPL
2019-05-13,44.42464065551758,45.32403977104099,43.73813138927743,44.90065443085275,229722400,AAPL
2019-05-14,45.12789535522461,45.37666407819567,44.35048807727735,44.589690316645736,146118800,AAPL
2019-05-15,45.668479919433594,45.86701816748591,44.4963906935112,44.55619123871001,106178800,AAPL
2019-05-16,45.467567443847656,46.03926071716833,45.17095531817391,45.426903496365576,132125600,AAPL
2019-05-17,45.2092170715332,45.663699804341405,44.67340281448622,44.7140667516376,131516400,AAPL
2019-05-20,43.7955322265625,44.09692935038118,43.12337459318291,43.89839107594167,154449200,AAPL
2019-05-21,44.6351318359375,44.970013454882476,44.180645467442574,44.30503163302324,113459200,AAPL
2019-05-22,43.72138214111328,44.42224655428425,43.66636665166303,44.17108348949689,118994400,AAPL
2019-05-23,42.975074768066406,43.18557025463366,42.53254916971738,43.008562935243226,146118800,AAPL
2019-05-24,42.810020446777344,43.56829102566304,42.72629821206873,43.10423814743245,94858800,AAPL
2019-05-28,42.63301086425781,43.19752825231062,42.55646805143749,42.79806098088244,111792800,AAPL
2019-05-29,42.429691314697266,42.90091998412499,42.09959108029265,42.200055575560086,113924800,AAPL
2019-05-30,42.64976119995117,42.87221753680418,42.259860370916826,42.5660389538605,84873600,AAPL
2019-05-31,41.87713623046875,42.575606305283934,41.8579996140433,42.15460804379681,108174400,AAPL
2019-06-03,41.453758239746094,42.55887166896802,40.72897558162816,42.00392424539683,161584400,AAPL
2019-06-04,42.97028350830078,43.01573251076257,41.74556939956014,41.96563498785348,123872000,AAPL
2019-06-05,43.66397476196289,44.25002316291043,43.32909308993842,44.08018796856743,119093600,AAPL
2019-06-06,44.3050422668457,44.36484283100569,43.57068958699141,43.79314958363369,90105200,AAPL
2019-06-07,45.484291076660156,45.907679938714885,44.436588056063236,44.61359532555871,122737600,AAPL
2019-06-10,46.06555938720703,46.732931908705964,45.835923672858236,45.88137267413092,104883600,AAPL
2019-06-11,46.59899139404297,46.88364266564571,46.30955870522477,46.61095223695524,107731600,AAPL
2019-06-12,46.450687408447266,46.87646713884036,46.259324870645045,46.393277552125554,73012800,AAPL
2019-06-13,46.44112014770508,47.07261400657123,46.30956181664146,46.57268212870574,86698400,AAPL
2019-06-14,46.10382843017578,46.307148088553,45.52017454036724,45.81917725851215,75046000,AAPL
2019-06-17,46.37892150878906,46.63486965392285,45.967493369838486,46.142109980575825,58676400,AAPL
2019-06-18,47.46968460083008,47.90981585388891,46.69467166608227,46.89560067509566,106204000,AAPL
2019-06-19,47.3309440612793,47.811742879326864,47.1969913965281,47.76389951339883,84496800,AAPL
2019-06-20,47.71128463745117,47.986365777928654,47.3692235058782,47.92895592124832,86056000,AAPL
2019-06-21,47.548622131347656,48.04377253215675,47.39792354850374,47.553407198246234,191202400,AAPL
2019-06-24,47.50077819824219,47.87871815109603,47.40270441017317,47.49120806529403,72881600,AAPL
2019-06-25,46.78076934814453,47.663422274579474,46.713789383736064,47.46488403884307,84281200,AAPL
2019-06-26,47.79261016845703,48.07726142928263,47.206565387311976,47.30702989408513,104270000,AAPL
2019-06-27,47.77825164794922,48.21599213856582,47.737587709468265,47.90980994600214,83598800,AAPL
2019-06-28,47.3429069519043,47.720846929488616,47.13480217086817,47.524699340515674,124442400,AAPL
2019-07-01,48.21120071411133,48.91445571612795,47.995916559447814,48.59870708259573,109012000,AAPL
2019-07-02,48.49346160888672,48.589144680081205,48.16575575864351,48.17771659878482,67740800,AAPL
2019-07-03,48.895320892333984,48.90249666609173,48.48389283052297,48.62502124767299,45448000,AAPL
2019-07-05,48.85227584838867,49.055599226493996,48.534136409086,48.64178034451634,69062000,AAPL
2019-07-08,47.845237731933594,48.175334373362844,47.460121941985406,48.034205913986874,101354400,AAPL
2019-07-09,48.137054443359375,48.20163641262728,47.555791170395594,47.64907988705199,82312000,AAPL
2019-07-10,48.61306381225586,48.73266491650779,48.21359656204675,48.28296724647705,71588400,AAPL
2019-07-11,48.259037017822266,48.89053059042238,48.249470537148426,48.63219181300387,80767200,AAPL
2019-07-12,48.629817962646484,48.79725880699689,48.36669402871252,48.426494590976,70380800,AAPL
2019-07-15,49.08668899536133,49.24455968604115,48.797252704231944,48.81878002796971,67789600,AAPL
2019-07-16,48.91685485839844,49.30197058543267,48.67765263415199,48.93838218259591,67467200,AAPL
2019-07-17,48.64177703857422,49.05798660085317,48.622640421352486,48.80921787684371,56430000,AAPL
2019-07-18,49.19432067871094,49.24694544973233,48.72548280504823,48.79724418825336,74162400,AAPL
2019-07-19,48.459983825683594,49.39526551603992,48.40496832917344,49.22543030950413,83717200,AAPL
2019-07-22,49.56748580932617,49.56987651762095,48.7039656231899,48.71353210630533,89111600,AAPL
2019-07-23,49.95499801635742,49.971743926163036,49.58423379143074,49.86410364149058,73420800,AAPL
2019-07-24,49.914329528808594,50.029145578681785,49.5555261792605,49.67512729577653,59966400,AAPL
2019-07-25,49.519649505615234,50.050678778547585,49.450278810987754,49.96695653329002,55638400,AAPL
2019-07-26,49.691864013671875,50.16787403340951,49.548341240422246,49.62966910862703,70475600,AAPL
2019-07-29,50.155921936035156,50.385557683272346,49.85931350619357,49.864098572785444,86693600,AAPL
2019-07-30,49.94063949584961,50.27073972938734,49.589011938368884,49.93585442943909,135742800,AAPL
2019-07-31,50.959651947021484,52.95220737044596,50.54344231723674,51.76815681857402,277125600,AAPL
2019-08-01,49.85690689086914,52.15324919895179,49.45265828667918,51.165343061942444,216071600,AAPL
2019-08-02,48.80204772949219,49.37852242130375,48.230354455085056,49.163241840121984,163448400,AAPL
2019-08-05,46.24734878540039,47.517511782159396,46.06555644186893,47.35964111669537,209572000,AAPL
2019-08-06,47.12284469604492,47.37879286336873,46.41480440834536,46.95779455449021,143299200,AAPL
2019-08-07,47.61080551147461,47.73519168066867,46.362173353172416,46.742503985009016,133457600,AAPL
2019-08-08,48.66090774536133,48.68482942826137,47.6945323451434,47.88828556685008,108038000,AAPL
2019-08-09,48.25993347167969,48.68492749979475,47.85174165233491,48.33436732980815,98478800,AAPL
2019-08-12,48.13747024536133,48.51444641488046,47.81812205634959,47.930974561632105,89927600,AAPL
2019-08-13,50.176002502441406,50.93715403198438,48.137458527792965,48.267120536421295,188874000,AAPL
2019-08-14,48.68251419067383,49.56852452960049,48.644095544305394,48.780960598066514,146189600,AAPL
2019-08-15,48.44000244140625,49.25637851041577,47.94297083087483,48.852993722567405,108909600,AAPL
2019-08-16,49.58293533325195,49.74140951677776,48.944239015747925,49.04988847143179,110481600,AAPL
2019-08-19,50.50735092163086,51.078812617102535,50.43051364208329,50.57217825447058,97654400,AAPL
2019-08-20,50.50977325439453,51.227706792381404,50.500170422067065,50.634632057480246,107537200,AAPL
2019-08-21,51.05720901489258,51.29971983499902,50.80749515702679,51.141249340489736,86141600,AAPL
2019-08-22,51.01399612426758,51.48941498513007,50.60340461002002,51.189276167751544,89014800,AAPL
2019-08-23,48.656097412109375,50.91554301125543,48.26231548209122,50.286449641445806,187272000,AAPL
2019-08-26,49.580535888671875,49.74861290398016,49.23717515529538,49.429264742992345,104174400,AAPL
2019-08-27,49.021080017089844,50.07516753420753,48.86980886104783,49.90949029926712,103493200,AAPL
2019-08-28,49.35002899169922,49.395650682194926,48.819385567248915,49.00667191279658,63755200,AAPL
2019-08-29,50.18560791015625,50.26004541127674,49.621349155907794,50.06315259687426,83962000,AAPL
2019-08-30,50.120784759521484,50.53137262674945,49.75101166966507,50.46174203034494,84573600,AAPL
2019-09-03,49.390846252441406,49.69818812822895,49.03548289552534,49.56612630727239,80092000,AAPL
2019-09-04,50.22883605957031,50.2984666588224,49.77982952447207,50.03674646797927,76752400,AAPL
2019-09-05,51.210872650146484,51.376549822677376,50.78587516371547,50.90353087007293,95654800,AAPL
2019-09-06,51.206077575683594,51.484607253260535,51.025994300943886,51.39576734347277,77449200,AAPL
2019-09-09,51.42458724975586,51.96964040269282,50.680245133535024,51.585461226459756,109237600,AAPL
2019-09-10,52.032073974609375,52.0512833020213,50.83392194570283,51.35015933860669,127111600,AAPL
2019-09-11,53.686431884765625,53.71524770381324,52.27938090410862,52.36102145030546,177158400,AAPL
2019-09-12,53.566375732421875,54.36594600540606,53.51115121424335,53.976967258907166,128906800,AAPL
2019-09-13,52.524295806884766,53.014120770564304,52.10890468762575,52.82443464006696,159053200,AAPL
2019-09-16,52.800418853759766,52.855647033642335,52.23855987155783,52.27937831072937,84632400,AAPL
2019-09-17,52.99251174926758,53.02132756869173,52.61313582378596,52.81483190453855,73274800,AAPL
2019-09-18,53.48954391479492,53.508753239988586,52.6899736146539,53.07895237436418,101360000,AAPL
2019-09-19,53.0549430847168,53.72725114264616,52.91327477040642,53.307056774538246,88242400,AAPL
2019-09-20,52.27937698364258,53.43911377467882,52.216949430695024,53.15578449922015,221652400,AAPL
2019-09-23,52.5171012878418,52.78602455358315,52.26018064633163,52.57232581624124,76662000,AAPL
2019-09-24,52.26737976074219,53.42231716904428,52.1497276727192,53.07175336927151,124763200,AAPL
2019-09-25,53.07175064086914,53.184603139280306,52.137718705200996,52.47627620043449,87613600,AAPL
2019-09-26,52.798030853271484,53.050148246862,52.54351366759515,52.82444322143439,75334000,AAPL
2019-09-27,52.541099548339844,53.05493702755311,52.17132649489073,52.95408716657338,101408000,AAPL
2019-09-30,53.777671813964844,53.92413970007018,53.01411677472275,53.040529136604164,103909600,AAPL
2019-10-01,53.926536560058594,54.79814079095974,53.832893402806675,54.04179249498683,139223200,AAPL
2019-10-02,52.57471466064453,53.68402648733403,52.32739692001443,53.5591677213098,138449200,AAPL
2019-10-03,53.021331787109375,53.05494719260859,51.6550991210978,52.44746277412271,114426000,AAPL
2019-10-04,54.50761413574219,54.62287009035569,53.75846874977578,54.178663133484626,138478800,AAPL
2019-10-07,54.519615173339844,55.20873272385884,54.2266793952243,54.32992905331613,122306000,AAPL
2019-10-08,53.88091278076172,54.75972001542837,53.86410691411583,54.22187366190399,111820000,AAPL
2019-10-09,54.51240539550781,54.694888454476924,54.17865121925164,54.51240539550781,74770400,AAPL
2019-10-10,55.24715042114258,55.331190753868945,54.577242206069194,54.72850967565127,113013600,AAPL
2019-10-11,56.71664047241211,57.05999756214249,55.780205051339095,55.93387599775765,166795600,AAPL
2019-10-14,56.63499069213867,57.17764399561088,56.34685817252537,56.402082686698684,96427600,AAPL
2019-10-15,56.50294494628906,57.06240057658288,56.39729547769647,56.75986191418055,87360000,AAPL
2019-10-16,56.27483367919922,56.48373281401713,55.99390415010381,56.03472259479586,73903200,AAPL
2019-10-17,56.493316650390625,56.702212051166576,56.07072260290043,56.44769497348481,67585200,AAPL
2019-10-18,56.7646484375,57.04557789777624,56.25561057187668,56.32764461231242,97433600,AAPL
2019-10-21,57.749107360839844,57.864363302867055,56.983156188347394,57.03117766562347,87247200,AAPL
2019-10-22,57.6170539855957,58.1549004377134,57.535413437281406,57.905186536916496,82293600,AAPL
2019-10-23,58.39020919799805,58.40461894002899,57.9195935448391,58.1308924623088,75828800,AAPL
2019-10-24,58.48625946044922,58.77919528194411,58.06126180732885,58.70956101444865,69275200,AAPL
2019-10-25,59.20658874511719,59.242603940499954,58.31817850890162,58.38540931615225,73477200,AAPL
2019-10-28,59.79964828491211,59.84766975456233,59.24018918716893,59.40826616284637,96572800,AAPL
2019-10-29,58.4166145324707,59.967733495416816,58.24373795075097,59.7804471734003,142839600,AAPL
2019-10-30,58.409420013427734,58.89924866845541,57.91719523037346,58.769586633499244,124522000,AAPL
2019-10-31,59.73003005981445,59.82847648047376,56.96875268058943,59.365063861542914,139162000,AAPL
2019-11-01,61.425209045410156,61.45161774300314,59.82606861277858,59.91730831812791,151125200,AAPL
2019-11-04,61.82859802246094,61.912638359081036,61.31956374708165,61.78777591806556,103272000,AAPL
2019-11-05,61.7397575378418,61.99427467320338,61.545268167001495,61.72054454973453,79897600,AAPL
2019-11-06,61.76616668701172,61.826194451970366,61.31716017753835,61.65331419578515,75864400,AAPL
2019-11-07,62.47903060913086,62.70059923548496,62.161130673338896,62.31285597676723,94940400,AAPL
2019-11-08,62.650028228759766,62.722274875332666,61.85768903983962,62.30081895457208,69986400,AAPL
2019-11-11,63.14614486694336,63.21116685235938,62.202080319789076,62.20689431328376,81821200,AAPL
2019-11-12,63.088340759277344,63.288235410018565,62.83788080237024,62.989598769693245,87388800,AAPL
2019-11-13,63.69281005859375,63.76746735630996,62.87398310487646,62.888432430266306,102734400,AAPL
2019-11-14,63.25209045410156,63.79155153017044,63.12203917697569,63.519410321387355,89182800,AAPL
2019-11-15,64.00349426269531,64.00830825530088,63.341206473883005,63.502559746650064,100206400,AAPL
2019-11-18,64.32621765136719,64.40568896392628,63.635031105699284,64.01313169523063,86703200,AAPL
2019-11-19,64.1311264038086,64.54294688011666,63.91437917152046,64.51886222106107,76167200,AAPL
2019-11-20,63.38454818725586,64.08054855468487,62.71262513008036,63.9505046207332,106234400,AAPL
2019-11-21,63.10037612915039,63.58203998760828,62.900481512110325,63.50497200634929,121395200,AAPL
2019-11-22,63.04499435424805,63.382157650570974,62.81861170894366,63.240067666749475,65325200,AAPL
2019-11-25,64.1504135131836,64.16727351573608,63.22320891771047,63.26896758200509,84020400,AAPL
2019-11-26,63.64949417114258,64.3406808659721,63.218402814062635,64.28769752962927,105207600,AAPL
2019-11-27,64.50443267822266,64.53815268116317,63.89512810024147,63.9601500849875,65235600,AAPL
2019-11-29,64.36234283447266,64.54296680875088,64.0372182108502,64.20580352668654,46617600,AAPL
2019-12-02,63.61817169189453,64.6031735303105,63.44718305749584,64.36715556270056,94487200,AAPL
2019-12-03,62.48386764526367,62.50313097214629,61.7228376152314,62.20931562732123,114430400,AAPL
2019-12-04,63.035362243652344,63.413470229056855,62.780080924112625,62.874008927329,67181600,AAPL
2019-12-05,63.960147857666016,64.03481252591874,63.273782660423635,63.52906394668115,74424400,AAPL
2019-12-06,65.19561767578125,65.26546100190234,64.37437981221761,64.41773515061479,106075600,AAPL
2019-12-09,64.28282928466797,65.21725052399844,63.798754999772996,65.02458801786099,128042400,AAPL
2019-12-10,64.6585693359375,65.04149128263923,64.0275834068731,64.68746799612504,90420400,AAPL
2019-12-11,65.21006774902344,65.28954641231785,64.66338184077233,64.73803916107421,78756800,AAPL
2019-12-12,65.37623596191406,65.64115256416365,64.3791955584024,64.48997619221315,137310400,AAPL
2019-12-13,66.26490783691406,66.30103115854632,65.2485967405498,65.37623737672222,133587600,AAPL
2019-12-16,67.39920806884766,67.623187308464,66.70561841103523,66.71043240289573,128186000,AAPL
2019-12-17,67.53168487548828,67.85921278461262,67.14394163202556,67.32938692874545,114158400,AAPL
2019-12-18,67.37032318115234,67.89052104298418,67.22100855730946,67.38477250929151,116028400,AAPL
2019-12-19,67.437744140625,67.71711001890772,67.18005960040058,67.31251420192149,98369200,AAPL
2019-12-20,67.29806518554688,68.0711335089849,67.08613194245461,67.9699882290766,275978000,AAPL
2019-12-23,68.39627075195312,68.45647873677,67.52204963647512,67.5605836287108,98572000,AAPL
2019-12-24,68.46128845214844,68.61061041883474,68.13617123413715,68.56244109414793,48478800,AAPL
2019-12-26,69.81959533691406,69.83645533824492,68.5648628664668,68.59376152611499,93121200,AAPL
2019-12-27,69.79310607910156,70.7973786870116,69.38851010956454,70.11100606214161,146266000,AAPL
2019-12-30,70.20732879638672,70.48910541724575,68.69009042144484,69.7112155576161,144114400,AAPL
2019-12-31,70.72029876708984,70.72752343141342,69.72566166410049,69.82440364292783,100805600,AAPL
2020-01-02,72.33387756347656,72.39408555090253,71.0911838210517,71.34405442839761,135480400,AAPL
2020-01-03,71.63064575195312,72.38926493117573,71.40667380039741,71.56321309934685,146322800,AAPL
2020-01-06,72.20142364501953,72.23995764322866,70.5035611498287,70.75402846338375,118387200,AAPL
2020-01-07,71.86185455322266,72.46633779595872,71.6426965801033,72.21105649751387,108872000,AAPL
2020-01-08,73.017822265625,73.31886213203573,71.56560624404386,71.56560624404386,132079200,AAPL
2020-01-09,74.56878662109375,74.76144921222713,73.7427349209394,73.99319481949146,170108400,AAPL
2020-01-10,74.73738098144531,75.3009342510977,74.23645372460896,74.80241031619431,140644800,AAPL
2020-01-13,76.33407592773438,76.36057125816924,74.9348431957367,75.05285582286368,121532000,AAPL
2020-01-14,75.30333709716797,76.48100893453174,75.18051779267843,76.27148630079421,161954400,AAPL
2020-01-15,74.98059844970703,75.98245997667709,74.54950731619692,75.10342506334987,121923600,AAPL
2020-01-16,75.91986083984375,76.03064882750155,75.1612416745226,75.52248959606675,108829200,AAPL
2020-01-17,76.76036834716797,76.76277166888072,75.86206254796348,76.16791647174253,137816400,AAPL
2020-01-21,76.24015808105469,76.83019183971173,76.1028821310267,76.38947268651397,110843200,AAPL
2020-01-22,76.51231384277344,77.06381371935198,76.41838585398544,76.72423978617735,101832400,AAPL
2020-01-23,76.88078308105469,76.96025438766408,76.01860061750638,76.56529382668359,104472000,AAPL
2020-01-24,76.6592025756836,77.8681760847734,76.46894331412666,77.12641705620177,146537600,AAPL
2020-01-27,74.40504455566406,75.08418516629278,73.42485661478304,74.67236453066312,161940000,AAPL
2020-01-28,76.50990295410156,76.68089158109271,75.18532722614749,75.28406920782065,162234000,AAPL
2020-01-29,78.11143493652344,78.95675744540253,77.39857441186852,78.13793027321145,216229200,AAPL
2020-01-30,77.99821472167969,78.0511980258145,76.76515675229342,77.19624784731732,126743200,AAPL
2020-01-31,74.53990936279297,77.71166246110458,74.24609404973549,77.29020649112265,199588400,AAPL
2020-02-03,74.33518981933594,75.4984048922783,72.78423148900761,73.28515870612867,173788400,AAPL
2020-02-04,76.78924560546875,76.97950484657014,75.53210291102174,75.93669870128832,136616400,AAPL
2020-02-05,77.4154281616211,78.21258127557842,76.81334832632962,77.91394467954083,118826800,AAPL
2020-02-06,78.32095336914062,78.3233640404218,77.12883967256218,77.68516086755363,105425600,AAPL
2020-02-07,77.25636291503906,78.06989154294402,76.76631409771366,77.82124622907054,117684000,AAPL
2020-02-10,77.6233139038086,77.6233139038086,75.76451086097089,75.84417079645658,109348800,AAPL
2020-02-11,77.15496063232422,78.19058359645562,76.93769897957516,78.11816550122239,94323200,AAPL
2020-02-12,78.98722839355469,78.9920538114317,77.60398368209574,77.60398368209574,113730400,AAPL
2020-02-13,78.42474365234375,78.75063980830953,78.05781303227035,78.2605910618148,94747600,AAPL
2020-02-14,78.444091796875,78.69273717542127,77.9371428343582,78.39339174368679,80113600,AAPL
2020-02-18,77.00770568847656,77.18875828805763,75.94794093607852,76.12899353565957,152531200,AAPL
2020-02-19,78.12301635742188,78.35235267875386,77.24913667748609,77.24913667748609,93984000,AAPL
2020-02-20,77.321533203125,78.3716398349872,76.81700080414447,77.88400744802773,100566000,AAPL
2020-02-21,75.57136535644531,77.35775721221363,74.95578935685651,76.91598466630131,129554000,AAPL
2020-02-24,71.981689453125,73.43011036441114,69.82113268068633,71.75960237227564,222195200,AAPL
2020-02-25,69.54351043701172,73.03179362770307,69.07277807692655,72.65037937541128,230673600,AAPL
2020-02-26,70.64674377441406,71.90928692764982,69.16211349223191,69.16935530367469,198054800,AAPL
2020-02-27,66.02867889404297,69.04139705399142,65.8934935311334,67.85852144500781,320605600,AAPL
